":START_ID",":END_ID",":TYPE"
"28","29","MENTIONS"
"28","30","MENTIONS"
"28","31","MENTIONS"
"28","32","MENTIONS"
"28","111","MENTIONS"
"28","112","MENTIONS"
"28","164","MENTIONS"
"28","165","MENTIONS"
"28","166","MENTIONS"
"28","167","MENTIONS"
"28","168","MENTIONS"
"28","169","MENTIONS"
"28","170","MENTIONS"
"28","171","MENTIONS"
"28","172","MENTIONS"
"28","173","MENTIONS"
"28","174","MENTIONS"
"28","175","MENTIONS"
"28","176","MENTIONS"
"28","177","MENTIONS"
"28","178","MENTIONS"
"28","179","MENTIONS"
"28","180","MENTIONS"
"28","181","MENTIONS"
"28","182","MENTIONS"
"28","183","MENTIONS"
"28","184","MENTIONS"
"28","185","MENTIONS"
"28","198","MENTIONS"
"28","2762","MENTIONS"
"29","28","MENTIONS"
"30","28","MENTIONS"
"31","28","MENTIONS"
"32","28","MENTIONS"
"33","28","MENTIONS"
"34","28","MENTIONS"
"35","28","MENTIONS"
"36","28","MENTIONS"
"199","200","MENTIONS"
"199","201","MENTIONS"
"199","202","MENTIONS"
"304","28","MENTIONS"
"304","305","MENTIONS"
"304","306","MENTIONS"
"304","307","MENTIONS"
"304","308","MENTIONS"
"304","309","MENTIONS"
"304","310","MENTIONS"
"304","311","MENTIONS"
"304","312","MENTIONS"
"304","315","MENTIONS"
"304","316","MENTIONS"
"304","317","MENTIONS"
"304","318","MENTIONS"
"304","319","MENTIONS"
"304","320","MENTIONS"
"304","321","MENTIONS"
"304","322","MENTIONS"
"304","323","MENTIONS"
"304","324","MENTIONS"
"304","325","MENTIONS"
"304","326","MENTIONS"
"304","327","MENTIONS"
"304","328","MENTIONS"
"304","329","MENTIONS"
"304","331","MENTIONS"
"304","333","MENTIONS"
"304","334","MENTIONS"
"304","351","MENTIONS"
"304","356","MENTIONS"
"304","357","MENTIONS"
"304","360","MENTIONS"
"304","361","MENTIONS"
"304","369","MENTIONS"
"304","370","MENTIONS"
"304","371","MENTIONS"
"304","372","MENTIONS"
"304","373","MENTIONS"
"304","378","MENTIONS"
"304","380","MENTIONS"
"304","382","MENTIONS"
"304","383","MENTIONS"
"304","384","MENTIONS"
"304","386","MENTIONS"
"304","387","MENTIONS"
"304","388","MENTIONS"
"304","389","MENTIONS"
"304","390","MENTIONS"
"304","393","MENTIONS"
"304","394","MENTIONS"
"304","395","MENTIONS"
"304","397","MENTIONS"
"304","398","MENTIONS"
"304","399","MENTIONS"
"304","400","MENTIONS"
"304","401","MENTIONS"
"304","402","MENTIONS"
"304","403","MENTIONS"
"304","405","MENTIONS"
"304","409","MENTIONS"
"304","410","MENTIONS"
"304","411","MENTIONS"
"304","412","MENTIONS"
"304","413","MENTIONS"
"304","414","MENTIONS"
"304","418","MENTIONS"
"304","426","MENTIONS"
"304","432","MENTIONS"
"304","450","MENTIONS"
"304","469","MENTIONS"
"304","470","MENTIONS"
"304","472","MENTIONS"
"304","485","MENTIONS"
"304","486","MENTIONS"
"304","487","MENTIONS"
"304","488","MENTIONS"
"304","513","MENTIONS"
"304","514","MENTIONS"
"304","515","MENTIONS"
"304","522","MENTIONS"
"304","523","MENTIONS"
"304","532","MENTIONS"
"304","537","MENTIONS"
"304","634","MENTIONS"
"304","641","MENTIONS"
"304","668","MENTIONS"
"304","669","MENTIONS"
"304","685","MENTIONS"
"304","741","MENTIONS"
"304","742","MENTIONS"
"304","743","MENTIONS"
"304","748","MENTIONS"
"329","201","MENTIONS"
"333","561","MENTIONS"
"405","1549","MENTIONS"
"405","1550","MENTIONS"
"405","1551","MENTIONS"
"405","1552","MENTIONS"
"405","1553","MENTIONS"
"405","1554","MENTIONS"
"405","1555","MENTIONS"
"405","1556","MENTIONS"
"405","1695","MENTIONS"
"405","1737","MENTIONS"
"405","1738","MENTIONS"
"405","1741","MENTIONS"
"405","1743","MENTIONS"
"405","1788","MENTIONS"
"405","1789","MENTIONS"
"450","2769","MENTIONS"
"450","2770","MENTIONS"
"450","2771","MENTIONS"
"485","682","MENTIONS"
"486","681","MENTIONS"
"593","721","MENTIONS"
"593","732","MENTIONS"
"593","733","MENTIONS"
"595","201","MENTIONS"
"595","202","MENTIONS"
"596","201","MENTIONS"
"596","202","MENTIONS"
"622","628","MENTIONS"
"623","628","MENTIONS"
"671","668","MENTIONS"
"671","669","MENTIONS"
"672","668","MENTIONS"
"672","669","MENTIONS"
"675","668","MENTIONS"
"675","669","MENTIONS"
"684","685","MENTIONS"
"704","628","MENTIONS"
"704","711","MENTIONS"
"705","628","MENTIONS"
"705","711","MENTIONS"
"706","628","MENTIONS"
"706","711","MENTIONS"
"707","628","MENTIONS"
"708","628","MENTIONS"
"709","628","MENTIONS"
"751","721","MENTIONS"
"751","732","MENTIONS"
"751","733","MENTIONS"
"865","200","MENTIONS"
"865","201","MENTIONS"
"865","898","MENTIONS"
"865","902","MENTIONS"
"865","992","MENTIONS"
"865","993","MENTIONS"
"865","994","MENTIONS"
"865","1008","MENTIONS"
"865","1009","MENTIONS"
"865","1010","MENTIONS"
"865","1011","MENTIONS"
"865","1012","MENTIONS"
"865","1013","MENTIONS"
"865","1014","MENTIONS"
"865","1160","MENTIONS"
"865","1195","MENTIONS"
"865","1206","MENTIONS"
"865","1291","MENTIONS"
"865","1292","MENTIONS"
"865","1293","MENTIONS"
"865","1294","MENTIONS"
"865","1296","MENTIONS"
"865","1297","MENTIONS"
"865","1299","MENTIONS"
"865","1300","MENTIONS"
"865","1301","MENTIONS"
"865","1302","MENTIONS"
"865","1334","MENTIONS"
"865","1335","MENTIONS"
"865","1336","MENTIONS"
"865","1410","MENTIONS"
"865","1411","MENTIONS"
"865","1414","MENTIONS"
"865","1421","MENTIONS"
"865","1422","MENTIONS"
"865","1424","MENTIONS"
"865","1435","MENTIONS"
"865","1454","MENTIONS"
"890","895","MENTIONS"
"891","896","MENTIONS"
"892","897","MENTIONS"
"893","894","MENTIONS"
"899","898","MENTIONS"
"900","901","MENTIONS"
"900","902","MENTIONS"
"903","201","MENTIONS"
"971","972","MENTIONS"
"973","974","MENTIONS"
"1241","201","MENTIONS"
"1241","202","MENTIONS"
"1242","201","MENTIONS"
"1242","202","MENTIONS"
"1243","201","MENTIONS"
"1243","202","MENTIONS"
"1244","201","MENTIONS"
"1244","202","MENTIONS"
"1357","1362","MENTIONS"
"1358","1363","MENTIONS"
"1358","1365","MENTIONS"
"1359","1364","MENTIONS"
"1359","1366","MENTIONS"
"1360","201","MENTIONS"
"1360","1195","MENTIONS"
"1361","200","MENTIONS"
"1388","200","MENTIONS"
"1763","201","MENTIONS"
"1763","202","MENTIONS"
"1764","201","MENTIONS"
"1764","202","MENTIONS"
"1765","201","MENTIONS"
"1765","202","MENTIONS"
"1766","201","MENTIONS"
"1766","202","MENTIONS"
"1767","201","MENTIONS"
"1767","202","MENTIONS"
"1769","201","MENTIONS"
"1769","202","MENTIONS"
"1784","201","MENTIONS"
"1784","202","MENTIONS"
"1792","1160","MENTIONS"
"1795","1160","MENTIONS"
"1847","304","MENTIONS"
"1847","405","MENTIONS"
"1847","450","MENTIONS"
"1847","628","MENTIONS"
"1847","741","MENTIONS"
"1847","742","MENTIONS"
"1847","1848","MENTIONS"
"1847","1849","MENTIONS"
"1847","1853","MENTIONS"
"1847","1854","MENTIONS"
"1847","1855","MENTIONS"
"1847","1856","MENTIONS"
"1847","1858","MENTIONS"
"1847","1859","MENTIONS"
"1847","1860","MENTIONS"
"1847","1861","MENTIONS"
"1847","1865","MENTIONS"
"1847","1866","MENTIONS"
"1847","1867","MENTIONS"
"1847","1868","MENTIONS"
"1847","1869","MENTIONS"
"1847","1870","MENTIONS"
"1847","1871","MENTIONS"
"1847","1872","MENTIONS"
"1847","1873","MENTIONS"
"1847","1874","MENTIONS"
"1847","1878","MENTIONS"
"1847","1879","MENTIONS"
"1847","1880","MENTIONS"
"1847","1881","MENTIONS"
"1847","1882","MENTIONS"
"1847","1883","MENTIONS"
"1847","1884","MENTIONS"
"1847","1885","MENTIONS"
"1847","1886","MENTIONS"
"1847","1887","MENTIONS"
"1847","1888","MENTIONS"
"1847","1889","MENTIONS"
"1847","1890","MENTIONS"
"1847","1891","MENTIONS"
"1847","1892","MENTIONS"
"1847","1893","MENTIONS"
"1847","1895","MENTIONS"
"1847","1896","MENTIONS"
"1847","1897","MENTIONS"
"1847","1900","MENTIONS"
"1847","1901","MENTIONS"
"1847","1902","MENTIONS"
"1847","1903","MENTIONS"
"1847","1904","MENTIONS"
"1847","1905","MENTIONS"
"1847","1906","MENTIONS"
"1847","1907","MENTIONS"
"1847","1915","MENTIONS"
"1847","1917","MENTIONS"
"1847","1918","MENTIONS"
"1847","1919","MENTIONS"
"1847","1920","MENTIONS"
"1847","1923","MENTIONS"
"1847","1924","MENTIONS"
"1847","1926","MENTIONS"
"1847","1929","MENTIONS"
"1847","1931","MENTIONS"
"1847","1954","MENTIONS"
"1847","1955","MENTIONS"
"1847","1956","MENTIONS"
"1847","1957","MENTIONS"
"1847","1958","MENTIONS"
"1847","1992","MENTIONS"
"1847","1998","MENTIONS"
"1847","2015","MENTIONS"
"1847","2016","MENTIONS"
"1847","2098","MENTIONS"
"1847","2101","MENTIONS"
"1847","2160","MENTIONS"
"1847","2161","MENTIONS"
"1847","2162","MENTIONS"
"1847","2163","MENTIONS"
"1847","2164","MENTIONS"
"1847","2165","MENTIONS"
"1847","2166","MENTIONS"
"1847","2186","MENTIONS"
"1847","2187","MENTIONS"
"1847","2220","MENTIONS"
"1847","2225","MENTIONS"
"1897","1909","MENTIONS"
"2068","741","MENTIONS"
"2070","1860","MENTIONS"
"2257","2258","MENTIONS"
"2325","2326","MENTIONS"
"2325","2327","MENTIONS"
"2325","2328","MENTIONS"
"2325","2339","MENTIONS"
"2325","2340","MENTIONS"
"2325","2341","MENTIONS"
"2325","2342","MENTIONS"
"2325","2343","MENTIONS"
"2325","2344","MENTIONS"
"2325","2345","MENTIONS"
"2325","2347","MENTIONS"
"2325","2348","MENTIONS"
"2325","2350","MENTIONS"
"2325","2351","MENTIONS"
"2325","2352","MENTIONS"
"2325","2374","MENTIONS"
"2325","2382","MENTIONS"
"2325","2450","MENTIONS"
"2325","2451","MENTIONS"
"2325","2471","MENTIONS"
"2325","2568","MENTIONS"
"2325","2650","MENTIONS"
"2336","201","MENTIONS"
"2336","202","MENTIONS"
"2535","201","MENTIONS"
"2535","202","MENTIONS"
