":START_ID",":END_ID",":TYPE"
"1","0","FROM_DOCUMENT"
"2","0","FROM_DOCUMENT"
"3","0","FROM_DOCUMENT"
"4","0","FROM_DOCUMENT"
"5","0","FROM_DOCUMENT"
"6","0","FROM_DOCUMENT"
"7","0","FROM_DOCUMENT"
"8","0","FROM_DOCUMENT"
"9","0","FROM_DOCUMENT"
"10","0","FROM_DOCUMENT"
"11","0","FROM_DOCUMENT"
"12","0","FROM_DOCUMENT"
"13","0","FROM_DOCUMENT"
"14","0","FROM_DOCUMENT"
"15","0","FROM_DOCUMENT"
"16","0","FROM_DOCUMENT"
"17","0","FROM_DOCUMENT"
"18","0","FROM_DOCUMENT"
"19","0","FROM_DOCUMENT"
"20","0","FROM_DOCUMENT"
"21","0","FROM_DOCUMENT"
"22","0","FROM_DOCUMENT"
"23","0","FROM_DOCUMENT"
"24","0","FROM_DOCUMENT"
"25","0","FROM_DOCUMENT"
"26","0","FROM_DOCUMENT"
"27","0","FROM_DOCUMENT"
"232","231","FROM_DOCUMENT"
"233","231","FROM_DOCUMENT"
"234","231","FROM_DOCUMENT"
"235","231","FROM_DOCUMENT"
"236","231","FROM_DOCUMENT"
"237","231","FROM_DOCUMENT"
"238","231","FROM_DOCUMENT"
"239","231","FROM_DOCUMENT"
"240","231","FROM_DOCUMENT"
"241","231","FROM_DOCUMENT"
"242","231","FROM_DOCUMENT"
"243","231","FROM_DOCUMENT"
"244","231","FROM_DOCUMENT"
"245","231","FROM_DOCUMENT"
"246","231","FROM_DOCUMENT"
"247","231","FROM_DOCUMENT"
"248","231","FROM_DOCUMENT"
"249","231","FROM_DOCUMENT"
"250","231","FROM_DOCUMENT"
"251","231","FROM_DOCUMENT"
"252","231","FROM_DOCUMENT"
"253","231","FROM_DOCUMENT"
"254","231","FROM_DOCUMENT"
"255","231","FROM_DOCUMENT"
"256","231","FROM_DOCUMENT"
"257","231","FROM_DOCUMENT"
"258","231","FROM_DOCUMENT"
"259","231","FROM_DOCUMENT"
"260","231","FROM_DOCUMENT"
"261","231","FROM_DOCUMENT"
"262","231","FROM_DOCUMENT"
"263","231","FROM_DOCUMENT"
"264","231","FROM_DOCUMENT"
"265","231","FROM_DOCUMENT"
"266","231","FROM_DOCUMENT"
"267","231","FROM_DOCUMENT"
"268","231","FROM_DOCUMENT"
"269","231","FROM_DOCUMENT"
"270","231","FROM_DOCUMENT"
"271","231","FROM_DOCUMENT"
"272","231","FROM_DOCUMENT"
"273","231","FROM_DOCUMENT"
"274","231","FROM_DOCUMENT"
"275","231","FROM_DOCUMENT"
"276","231","FROM_DOCUMENT"
"277","231","FROM_DOCUMENT"
"278","231","FROM_DOCUMENT"
"279","231","FROM_DOCUMENT"
"280","231","FROM_DOCUMENT"
"281","231","FROM_DOCUMENT"
"282","231","FROM_DOCUMENT"
"283","231","FROM_DOCUMENT"
"284","231","FROM_DOCUMENT"
"285","231","FROM_DOCUMENT"
"286","231","FROM_DOCUMENT"
"287","231","FROM_DOCUMENT"
"288","231","FROM_DOCUMENT"
"289","231","FROM_DOCUMENT"
"290","231","FROM_DOCUMENT"
"291","231","FROM_DOCUMENT"
"292","231","FROM_DOCUMENT"
"293","231","FROM_DOCUMENT"
"294","231","FROM_DOCUMENT"
"295","231","FROM_DOCUMENT"
"296","231","FROM_DOCUMENT"
"297","231","FROM_DOCUMENT"
"298","231","FROM_DOCUMENT"
"299","231","FROM_DOCUMENT"
"300","231","FROM_DOCUMENT"
"301","231","FROM_DOCUMENT"
"302","231","FROM_DOCUMENT"
"303","231","FROM_DOCUMENT"
"766","765","FROM_DOCUMENT"
"767","765","FROM_DOCUMENT"
"768","765","FROM_DOCUMENT"
"769","765","FROM_DOCUMENT"
"770","765","FROM_DOCUMENT"
"771","765","FROM_DOCUMENT"
"772","765","FROM_DOCUMENT"
"773","765","FROM_DOCUMENT"
"774","765","FROM_DOCUMENT"
"775","765","FROM_DOCUMENT"
"776","765","FROM_DOCUMENT"
"777","765","FROM_DOCUMENT"
"778","765","FROM_DOCUMENT"
"779","765","FROM_DOCUMENT"
"780","765","FROM_DOCUMENT"
"781","765","FROM_DOCUMENT"
"782","765","FROM_DOCUMENT"
"783","765","FROM_DOCUMENT"
"784","765","FROM_DOCUMENT"
"785","765","FROM_DOCUMENT"
"786","765","FROM_DOCUMENT"
"787","765","FROM_DOCUMENT"
"788","765","FROM_DOCUMENT"
"789","765","FROM_DOCUMENT"
"790","765","FROM_DOCUMENT"
"791","765","FROM_DOCUMENT"
"792","765","FROM_DOCUMENT"
"793","765","FROM_DOCUMENT"
"794","765","FROM_DOCUMENT"
"795","765","FROM_DOCUMENT"
"796","765","FROM_DOCUMENT"
"797","765","FROM_DOCUMENT"
"798","765","FROM_DOCUMENT"
"799","765","FROM_DOCUMENT"
"800","765","FROM_DOCUMENT"
"801","765","FROM_DOCUMENT"
"802","765","FROM_DOCUMENT"
"803","765","FROM_DOCUMENT"
"804","765","FROM_DOCUMENT"
"805","765","FROM_DOCUMENT"
"806","765","FROM_DOCUMENT"
"807","765","FROM_DOCUMENT"
"808","765","FROM_DOCUMENT"
"809","765","FROM_DOCUMENT"
"810","765","FROM_DOCUMENT"
"811","765","FROM_DOCUMENT"
"812","765","FROM_DOCUMENT"
"813","765","FROM_DOCUMENT"
"814","765","FROM_DOCUMENT"
"815","765","FROM_DOCUMENT"
"816","765","FROM_DOCUMENT"
"817","765","FROM_DOCUMENT"
"818","765","FROM_DOCUMENT"
"819","765","FROM_DOCUMENT"
"820","765","FROM_DOCUMENT"
"821","765","FROM_DOCUMENT"
"822","765","FROM_DOCUMENT"
"823","765","FROM_DOCUMENT"
"824","765","FROM_DOCUMENT"
"825","765","FROM_DOCUMENT"
"826","765","FROM_DOCUMENT"
"827","765","FROM_DOCUMENT"
"828","765","FROM_DOCUMENT"
"829","765","FROM_DOCUMENT"
"830","765","FROM_DOCUMENT"
"831","765","FROM_DOCUMENT"
"832","765","FROM_DOCUMENT"
"833","765","FROM_DOCUMENT"
"834","765","FROM_DOCUMENT"
"835","765","FROM_DOCUMENT"
"836","765","FROM_DOCUMENT"
"837","765","FROM_DOCUMENT"
"838","765","FROM_DOCUMENT"
"839","765","FROM_DOCUMENT"
"840","765","FROM_DOCUMENT"
"841","765","FROM_DOCUMENT"
"842","765","FROM_DOCUMENT"
"843","765","FROM_DOCUMENT"
"844","765","FROM_DOCUMENT"
"845","765","FROM_DOCUMENT"
"846","765","FROM_DOCUMENT"
"847","765","FROM_DOCUMENT"
"848","765","FROM_DOCUMENT"
"849","765","FROM_DOCUMENT"
"850","765","FROM_DOCUMENT"
"851","765","FROM_DOCUMENT"
"852","765","FROM_DOCUMENT"
"853","765","FROM_DOCUMENT"
"854","765","FROM_DOCUMENT"
"855","765","FROM_DOCUMENT"
"856","765","FROM_DOCUMENT"
"857","765","FROM_DOCUMENT"
"858","765","FROM_DOCUMENT"
"859","765","FROM_DOCUMENT"
"860","765","FROM_DOCUMENT"
"861","765","FROM_DOCUMENT"
"862","765","FROM_DOCUMENT"
"863","765","FROM_DOCUMENT"
"864","765","FROM_DOCUMENT"
"1515","1514","FROM_DOCUMENT"
"1516","1514","FROM_DOCUMENT"
"1517","1514","FROM_DOCUMENT"
"1518","1514","FROM_DOCUMENT"
"1519","1514","FROM_DOCUMENT"
"1520","1514","FROM_DOCUMENT"
"1521","1514","FROM_DOCUMENT"
"1522","1514","FROM_DOCUMENT"
"1523","1514","FROM_DOCUMENT"
"1524","1514","FROM_DOCUMENT"
"1525","1514","FROM_DOCUMENT"
"1526","1514","FROM_DOCUMENT"
"1527","1514","FROM_DOCUMENT"
"1528","1514","FROM_DOCUMENT"
"1529","1514","FROM_DOCUMENT"
"1530","1514","FROM_DOCUMENT"
"1531","1514","FROM_DOCUMENT"
"1532","1514","FROM_DOCUMENT"
"1533","1514","FROM_DOCUMENT"
"1534","1514","FROM_DOCUMENT"
"1535","1514","FROM_DOCUMENT"
"1536","1514","FROM_DOCUMENT"
"1537","1514","FROM_DOCUMENT"
"1538","1514","FROM_DOCUMENT"
"1539","1514","FROM_DOCUMENT"
"1540","1514","FROM_DOCUMENT"
"1541","1514","FROM_DOCUMENT"
"1542","1514","FROM_DOCUMENT"
"1543","1514","FROM_DOCUMENT"
"1544","1514","FROM_DOCUMENT"
"1545","1514","FROM_DOCUMENT"
"1546","1514","FROM_DOCUMENT"
"1547","1514","FROM_DOCUMENT"
"1798","1797","FROM_DOCUMENT"
"1799","1797","FROM_DOCUMENT"
"1800","1797","FROM_DOCUMENT"
"1801","1797","FROM_DOCUMENT"
"1802","1797","FROM_DOCUMENT"
"1803","1797","FROM_DOCUMENT"
"1804","1797","FROM_DOCUMENT"
"1805","1797","FROM_DOCUMENT"
"1806","1797","FROM_DOCUMENT"
"1807","1797","FROM_DOCUMENT"
"1808","1797","FROM_DOCUMENT"
"1809","1797","FROM_DOCUMENT"
"1810","1797","FROM_DOCUMENT"
"1811","1797","FROM_DOCUMENT"
"1812","1797","FROM_DOCUMENT"
"1813","1797","FROM_DOCUMENT"
"1814","1797","FROM_DOCUMENT"
"1815","1797","FROM_DOCUMENT"
"1816","1797","FROM_DOCUMENT"
"1817","1797","FROM_DOCUMENT"
"1818","1797","FROM_DOCUMENT"
"1819","1797","FROM_DOCUMENT"
"1820","1797","FROM_DOCUMENT"
"1821","1797","FROM_DOCUMENT"
"1822","1797","FROM_DOCUMENT"
"1823","1797","FROM_DOCUMENT"
"1824","1797","FROM_DOCUMENT"
"1825","1797","FROM_DOCUMENT"
"1826","1797","FROM_DOCUMENT"
"1827","1797","FROM_DOCUMENT"
"1828","1797","FROM_DOCUMENT"
"1829","1797","FROM_DOCUMENT"
"1830","1797","FROM_DOCUMENT"
"1831","1797","FROM_DOCUMENT"
"1832","1797","FROM_DOCUMENT"
"1833","1797","FROM_DOCUMENT"
"1834","1797","FROM_DOCUMENT"
"1835","1797","FROM_DOCUMENT"
"1836","1797","FROM_DOCUMENT"
"1837","1797","FROM_DOCUMENT"
"1838","1797","FROM_DOCUMENT"
"1839","1797","FROM_DOCUMENT"
"1840","1797","FROM_DOCUMENT"
"1841","1797","FROM_DOCUMENT"
"1842","1797","FROM_DOCUMENT"
"1843","1797","FROM_DOCUMENT"
"1844","1797","FROM_DOCUMENT"
"1845","1797","FROM_DOCUMENT"
"1846","1797","FROM_DOCUMENT"
"2244","2243","FROM_DOCUMENT"
"2245","2243","FROM_DOCUMENT"
"2246","2243","FROM_DOCUMENT"
"2247","2243","FROM_DOCUMENT"
"2248","2243","FROM_DOCUMENT"
"2264","2263","FROM_DOCUMENT"
"2265","2263","FROM_DOCUMENT"
"2266","2263","FROM_DOCUMENT"
"2267","2263","FROM_DOCUMENT"
"2268","2263","FROM_DOCUMENT"
"2269","2263","FROM_DOCUMENT"
"2270","2263","FROM_DOCUMENT"
"2271","2263","FROM_DOCUMENT"
"2272","2263","FROM_DOCUMENT"
"2273","2263","FROM_DOCUMENT"
"2274","2263","FROM_DOCUMENT"
"2275","2263","FROM_DOCUMENT"
"2276","2263","FROM_DOCUMENT"
"2277","2263","FROM_DOCUMENT"
"2278","2263","FROM_DOCUMENT"
"2279","2263","FROM_DOCUMENT"
"2280","2263","FROM_DOCUMENT"
"2281","2263","FROM_DOCUMENT"
"2282","2263","FROM_DOCUMENT"
"2283","2263","FROM_DOCUMENT"
"2284","2263","FROM_DOCUMENT"
"2285","2263","FROM_DOCUMENT"
"2286","2263","FROM_DOCUMENT"
"2287","2263","FROM_DOCUMENT"
"2288","2263","FROM_DOCUMENT"
"2289","2263","FROM_DOCUMENT"
"2290","2263","FROM_DOCUMENT"
"2291","2263","FROM_DOCUMENT"
"2292","2263","FROM_DOCUMENT"
"2293","2263","FROM_DOCUMENT"
"2294","2263","FROM_DOCUMENT"
"2295","2263","FROM_DOCUMENT"
"2296","2263","FROM_DOCUMENT"
"2297","2263","FROM_DOCUMENT"
"2298","2263","FROM_DOCUMENT"
"2299","2263","FROM_DOCUMENT"
"2300","2263","FROM_DOCUMENT"
"2301","2263","FROM_DOCUMENT"
"2302","2263","FROM_DOCUMENT"
"2303","2263","FROM_DOCUMENT"
"2304","2263","FROM_DOCUMENT"
"2305","2263","FROM_DOCUMENT"
"2306","2263","FROM_DOCUMENT"
"2307","2263","FROM_DOCUMENT"
"2308","2263","FROM_DOCUMENT"
"2309","2263","FROM_DOCUMENT"
"2310","2263","FROM_DOCUMENT"
"2311","2263","FROM_DOCUMENT"
"2312","2263","FROM_DOCUMENT"
"2313","2263","FROM_DOCUMENT"
"2314","2263","FROM_DOCUMENT"
"2315","2263","FROM_DOCUMENT"
"2316","2263","FROM_DOCUMENT"
"2317","2263","FROM_DOCUMENT"
"2318","2263","FROM_DOCUMENT"
"2319","2263","FROM_DOCUMENT"
"2320","2263","FROM_DOCUMENT"
"2321","2263","FROM_DOCUMENT"
"2322","2263","FROM_DOCUMENT"
"2323","2263","FROM_DOCUMENT"
"2324","2263","FROM_DOCUMENT"
"2656","2655","FROM_DOCUMENT"
"2657","2655","FROM_DOCUMENT"
"2658","2655","FROM_DOCUMENT"
"2659","2655","FROM_DOCUMENT"
"2660","2655","FROM_DOCUMENT"
"2661","2655","FROM_DOCUMENT"
"2662","2655","FROM_DOCUMENT"
"2663","2655","FROM_DOCUMENT"
"2664","2655","FROM_DOCUMENT"
"2665","2655","FROM_DOCUMENT"
"2666","2655","FROM_DOCUMENT"
"2667","2655","FROM_DOCUMENT"
"2668","2655","FROM_DOCUMENT"
"2669","2655","FROM_DOCUMENT"
"2670","2655","FROM_DOCUMENT"
"2671","2655","FROM_DOCUMENT"
"2672","2655","FROM_DOCUMENT"
"2673","2655","FROM_DOCUMENT"
"2674","2655","FROM_DOCUMENT"
"2675","2655","FROM_DOCUMENT"
"2676","2655","FROM_DOCUMENT"
"2677","2655","FROM_DOCUMENT"
"2678","2655","FROM_DOCUMENT"
"2679","2655","FROM_DOCUMENT"
"2680","2655","FROM_DOCUMENT"
"2681","2655","FROM_DOCUMENT"
"2682","2655","FROM_DOCUMENT"
"2683","2655","FROM_DOCUMENT"
"2684","2655","FROM_DOCUMENT"
"2685","2655","FROM_DOCUMENT"
"2686","2655","FROM_DOCUMENT"
"2687","2655","FROM_DOCUMENT"
"2688","2655","FROM_DOCUMENT"
"2689","2655","FROM_DOCUMENT"
"2690","2655","FROM_DOCUMENT"
"2691","2655","FROM_DOCUMENT"
"2692","2655","FROM_DOCUMENT"
"2693","2655","FROM_DOCUMENT"
"2694","2655","FROM_DOCUMENT"
"2695","2655","FROM_DOCUMENT"
"2696","2655","FROM_DOCUMENT"
"2697","2655","FROM_DOCUMENT"
"2698","2655","FROM_DOCUMENT"
"2699","2655","FROM_DOCUMENT"
