":START_ID",":END_ID",":TYPE"
"28","38","HAS_METRIC"
"28","52","HAS_METRIC"
"28","53","HAS_METRIC"
"28","76","HAS_METRIC"
"28","110","HAS_METRIC"
"28","140","HAS_METRIC"
"28","146","HAS_METRIC"
"28","158","HAS_METRIC"
"28","159","HAS_METRIC"
"28","160","HAS_METRIC"
"28","161","HAS_METRIC"
"28","190","HAS_METRIC"
"28","191","HAS_METRIC"
"28","192","HAS_METRIC"
"28","199","HAS_METRIC"
"28","204","HAS_METRIC"
"28","205","HAS_METRIC"
"28","206","HAS_METRIC"
"28","207","HAS_METRIC"
"28","208","HAS_METRIC"
"28","209","HAS_METRIC"
"28","210","HAS_METRIC"
"28","211","HAS_METRIC"
"28","212","HAS_METRIC"
"28","213","HAS_METRIC"
"28","214","HAS_METRIC"
"28","215","HAS_METRIC"
"28","218","HAS_METRIC"
"28","219","HAS_METRIC"
"28","220","HAS_METRIC"
"28","221","HAS_METRIC"
"28","228","HAS_METRIC"
"28","229","HAS_METRIC"
"28","230","HAS_METRIC"
"28","604","HAS_METRIC"
"28","605","HAS_METRIC"
"28","606","HAS_METRIC"
"28","607","HAS_METRIC"
"28","608","HAS_METRIC"
"200","1373","HAS_METRIC"
"200","1374","HAS_METRIC"
"304","207","HAS_METRIC"
"304","307","HAS_METRIC"
"304","308","HAS_METRIC"
"304","309","HAS_METRIC"
"304","339","HAS_METRIC"
"304","340","HAS_METRIC"
"304","341","HAS_METRIC"
"304","352","HAS_METRIC"
"304","353","HAS_METRIC"
"304","354","HAS_METRIC"
"304","355","HAS_METRIC"
"304","358","HAS_METRIC"
"304","362","HAS_METRIC"
"304","363","HAS_METRIC"
"304","364","HAS_METRIC"
"304","365","HAS_METRIC"
"304","393","HAS_METRIC"
"304","418","HAS_METRIC"
"304","504","HAS_METRIC"
"304","593","HAS_METRIC"
"304","594","HAS_METRIC"
"304","595","HAS_METRIC"
"304","596","HAS_METRIC"
"304","597","HAS_METRIC"
"304","610","HAS_METRIC"
"304","611","HAS_METRIC"
"304","612","HAS_METRIC"
"304","613","HAS_METRIC"
"304","614","HAS_METRIC"
"304","615","HAS_METRIC"
"304","616","HAS_METRIC"
"304","617","HAS_METRIC"
"304","618","HAS_METRIC"
"304","619","HAS_METRIC"
"304","620","HAS_METRIC"
"304","622","HAS_METRIC"
"304","623","HAS_METRIC"
"304","636","HAS_METRIC"
"304","637","HAS_METRIC"
"304","638","HAS_METRIC"
"304","639","HAS_METRIC"
"304","645","HAS_METRIC"
"304","646","HAS_METRIC"
"304","647","HAS_METRIC"
"304","648","HAS_METRIC"
"304","649","HAS_METRIC"
"304","651","HAS_METRIC"
"304","652","HAS_METRIC"
"304","653","HAS_METRIC"
"304","654","HAS_METRIC"
"304","655","HAS_METRIC"
"304","664","HAS_METRIC"
"304","665","HAS_METRIC"
"304","666","HAS_METRIC"
"304","667","HAS_METRIC"
"304","671","HAS_METRIC"
"304","672","HAS_METRIC"
"304","675","HAS_METRIC"
"304","688","HAS_METRIC"
"304","689","HAS_METRIC"
"304","690","HAS_METRIC"
"304","691","HAS_METRIC"
"304","692","HAS_METRIC"
"304","693","HAS_METRIC"
"304","694","HAS_METRIC"
"304","698","HAS_METRIC"
"304","700","HAS_METRIC"
"304","701","HAS_METRIC"
"304","702","HAS_METRIC"
"304","704","HAS_METRIC"
"304","705","HAS_METRIC"
"304","706","HAS_METRIC"
"304","707","HAS_METRIC"
"304","708","HAS_METRIC"
"304","709","HAS_METRIC"
"304","713","HAS_METRIC"
"304","714","HAS_METRIC"
"304","715","HAS_METRIC"
"304","716","HAS_METRIC"
"304","720","HAS_METRIC"
"304","722","HAS_METRIC"
"304","723","HAS_METRIC"
"304","728","HAS_METRIC"
"304","729","HAS_METRIC"
"304","730","HAS_METRIC"
"304","735","HAS_METRIC"
"304","736","HAS_METRIC"
"304","737","HAS_METRIC"
"304","745","HAS_METRIC"
"304","746","HAS_METRIC"
"304","747","HAS_METRIC"
"304","751","HAS_METRIC"
"304","757","HAS_METRIC"
"304","758","HAS_METRIC"
"304","764","HAS_METRIC"
"405","596","HAS_METRIC"
"405","1305","HAS_METRIC"
"405","1559","HAS_METRIC"
"405","1560","HAS_METRIC"
"405","1563","HAS_METRIC"
"405","1564","HAS_METRIC"
"405","1565","HAS_METRIC"
"405","1604","HAS_METRIC"
"405","1605","HAS_METRIC"
"405","1658","HAS_METRIC"
"405","1693","HAS_METRIC"
"405","1696","HAS_METRIC"
"405","1702","HAS_METRIC"
"405","1703","HAS_METRIC"
"405","1704","HAS_METRIC"
"405","1714","HAS_METRIC"
"405","1715","HAS_METRIC"
"405","1716","HAS_METRIC"
"405","1717","HAS_METRIC"
"405","1721","HAS_METRIC"
"405","1722","HAS_METRIC"
"405","1723","HAS_METRIC"
"405","1726","HAS_METRIC"
"405","1727","HAS_METRIC"
"405","1728","HAS_METRIC"
"405","1729","HAS_METRIC"
"405","1731","HAS_METRIC"
"405","1733","HAS_METRIC"
"405","1734","HAS_METRIC"
"405","1740","HAS_METRIC"
"405","1742","HAS_METRIC"
"405","1745","HAS_METRIC"
"405","1747","HAS_METRIC"
"405","1748","HAS_METRIC"
"405","1749","HAS_METRIC"
"405","1750","HAS_METRIC"
"405","1751","HAS_METRIC"
"405","1752","HAS_METRIC"
"405","1753","HAS_METRIC"
"405","1755","HAS_METRIC"
"405","1756","HAS_METRIC"
"405","1758","HAS_METRIC"
"405","1759","HAS_METRIC"
"405","1761","HAS_METRIC"
"405","1763","HAS_METRIC"
"405","1764","HAS_METRIC"
"405","1765","HAS_METRIC"
"405","1766","HAS_METRIC"
"405","1767","HAS_METRIC"
"405","1768","HAS_METRIC"
"405","1769","HAS_METRIC"
"405","1773","HAS_METRIC"
"405","1774","HAS_METRIC"
"405","1775","HAS_METRIC"
"405","1776","HAS_METRIC"
"405","1777","HAS_METRIC"
"405","1778","HAS_METRIC"
"405","1779","HAS_METRIC"
"405","1780","HAS_METRIC"
"405","1781","HAS_METRIC"
"405","1783","HAS_METRIC"
"405","1784","HAS_METRIC"
"405","1792","HAS_METRIC"
"405","1793","HAS_METRIC"
"405","1795","HAS_METRIC"
"450","622","HAS_METRIC"
"450","1124","HAS_METRIC"
"450","1125","HAS_METRIC"
"450","2084","HAS_METRIC"
"450","2085","HAS_METRIC"
"450","2190","HAS_METRIC"
"450","2191","HAS_METRIC"
"450","2192","HAS_METRIC"
"450","2194","HAS_METRIC"
"450","2222","HAS_METRIC"
"450","2227","HAS_METRIC"
"450","2228","HAS_METRIC"
"450","2229","HAS_METRIC"
"450","2230","HAS_METRIC"
"450","2231","HAS_METRIC"
"450","2232","HAS_METRIC"
"450","2791","HAS_METRIC"
"450","2792","HAS_METRIC"
"450","2800","HAS_METRIC"
"485","680","HAS_METRIC"
"486","679","HAS_METRIC"
"865","593","HAS_METRIC"
"865","595","HAS_METRIC"
"865","867","HAS_METRIC"
"865","868","HAS_METRIC"
"865","869","HAS_METRIC"
"865","877","HAS_METRIC"
"865","878","HAS_METRIC"
"865","879","HAS_METRIC"
"865","888","HAS_METRIC"
"865","889","HAS_METRIC"
"865","903","HAS_METRIC"
"865","908","HAS_METRIC"
"865","909","HAS_METRIC"
"865","910","HAS_METRIC"
"865","914","HAS_METRIC"
"865","965","HAS_METRIC"
"865","969","HAS_METRIC"
"865","970","HAS_METRIC"
"865","971","HAS_METRIC"
"865","973","HAS_METRIC"
"865","980","HAS_METRIC"
"865","983","HAS_METRIC"
"865","990","HAS_METRIC"
"865","999","HAS_METRIC"
"865","1003","HAS_METRIC"
"865","1019","HAS_METRIC"
"865","1020","HAS_METRIC"
"865","1045","HAS_METRIC"
"865","1054","HAS_METRIC"
"865","1094","HAS_METRIC"
"865","1124","HAS_METRIC"
"865","1125","HAS_METRIC"
"865","1126","HAS_METRIC"
"865","1127","HAS_METRIC"
"865","1138","HAS_METRIC"
"865","1139","HAS_METRIC"
"865","1140","HAS_METRIC"
"865","1155","HAS_METRIC"
"865","1159","HAS_METRIC"
"865","1164","HAS_METRIC"
"865","1165","HAS_METRIC"
"865","1187","HAS_METRIC"
"865","1188","HAS_METRIC"
"865","1193","HAS_METRIC"
"865","1194","HAS_METRIC"
"865","1196","HAS_METRIC"
"865","1203","HAS_METRIC"
"865","1204","HAS_METRIC"
"865","1205","HAS_METRIC"
"865","1210","HAS_METRIC"
"865","1211","HAS_METRIC"
"865","1216","HAS_METRIC"
"865","1218","HAS_METRIC"
"865","1219","HAS_METRIC"
"865","1220","HAS_METRIC"
"865","1221","HAS_METRIC"
"865","1223","HAS_METRIC"
"865","1224","HAS_METRIC"
"865","1225","HAS_METRIC"
"865","1226","HAS_METRIC"
"865","1228","HAS_METRIC"
"865","1230","HAS_METRIC"
"865","1231","HAS_METRIC"
"865","1232","HAS_METRIC"
"865","1233","HAS_METRIC"
"865","1234","HAS_METRIC"
"865","1235","HAS_METRIC"
"865","1240","HAS_METRIC"
"865","1241","HAS_METRIC"
"865","1242","HAS_METRIC"
"865","1243","HAS_METRIC"
"865","1244","HAS_METRIC"
"865","1249","HAS_METRIC"
"865","1250","HAS_METRIC"
"865","1259","HAS_METRIC"
"865","1260","HAS_METRIC"
"865","1261","HAS_METRIC"
"865","1265","HAS_METRIC"
"865","1275","HAS_METRIC"
"865","1276","HAS_METRIC"
"865","1277","HAS_METRIC"
"865","1278","HAS_METRIC"
"865","1279","HAS_METRIC"
"865","1280","HAS_METRIC"
"865","1281","HAS_METRIC"
"865","1286","HAS_METRIC"
"865","1287","HAS_METRIC"
"865","1288","HAS_METRIC"
"865","1289","HAS_METRIC"
"865","1290","HAS_METRIC"
"865","1305","HAS_METRIC"
"865","1312","HAS_METRIC"
"865","1313","HAS_METRIC"
"865","1314","HAS_METRIC"
"865","1315","HAS_METRIC"
"865","1316","HAS_METRIC"
"865","1317","HAS_METRIC"
"865","1318","HAS_METRIC"
"865","1319","HAS_METRIC"
"865","1325","HAS_METRIC"
"865","1327","HAS_METRIC"
"865","1329","HAS_METRIC"
"865","1330","HAS_METRIC"
"865","1332","HAS_METRIC"
"865","1338","HAS_METRIC"
"865","1339","HAS_METRIC"
"865","1340","HAS_METRIC"
"865","1341","HAS_METRIC"
"865","1342","HAS_METRIC"
"865","1343","HAS_METRIC"
"865","1344","HAS_METRIC"
"865","1345","HAS_METRIC"
"865","1348","HAS_METRIC"
"865","1349","HAS_METRIC"
"865","1354","HAS_METRIC"
"865","1357","HAS_METRIC"
"865","1358","HAS_METRIC"
"865","1359","HAS_METRIC"
"865","1360","HAS_METRIC"
"865","1361","HAS_METRIC"
